frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags
1778268913.041067000,10.19.155.22,10.19.155.241,5000,54792,54,0x0011
1778268913.041505000,10.19.155.241,10.19.155.22,54792,5000,60,0x0010
1778268913.041505000,10.19.155.241,10.19.155.22,62082,5000,66,0x0002
1778268913.041540000,10.19.155.22,10.19.155.241,5000,62082,66,0x0012
1778268913.042658000,10.19.155.241,10.19.155.22,62082,5000,60,0x0010
1778268913.042660000,10.19.155.241,10.19.155.22,62082,5000,1755,0x0018
1778268913.042715000,10.19.155.22,10.19.155.241,5000,62082,54,0x0010
1778268913.042883000,10.19.155.22,10.19.155.241,5000,56604,2501,0x0018
1778268913.045432000,10.19.155.241,10.19.155.22,56604,5000,60,0x0010
1778268913.045433000,10.19.155.241,10.19.155.22,56604,5000,134,0x0018
1778268913.045434000,10.19.155.241,10.19.155.22,56604,5000,622,0x0018
1778268913.045828000,10.19.155.22,10.19.155.241,5000,56604,309,0x0018
1778268913.049235000,10.19.155.22,10.19.155.241,5000,62082,2501,0x0018
1778268913.049802000,10.19.155.241,10.19.155.22,62082,5000,60,0x0010
1778268913.050094000,10.19.155.241,10.19.155.22,62082,5000,134,0x0018
1778268913.050340000,10.19.155.22,10.19.155.241,5000,62082,309,0x0018
1778268913.050791000,10.19.155.241,10.19.155.22,62082,5000,660,0x0018
1778268913.052672000,10.19.155.22,10.19.155.241,5000,62082,7354,0x0018
1778268913.052977000,10.19.155.22,10.19.155.241,5000,62082,1514,0x0010
1778268913.053175000,10.19.155.241,10.19.155.22,62082,5000,60,0x0010
1778268913.053176000,10.19.155.241,10.19.155.22,62082,5000,60,0x0010
1778268913.053176000,10.19.155.241,10.19.155.22,62082,5000,60,0x0010
1778268913.053196000,10.19.155.22,10.19.155.241,5000,62082,641,0x0018
1778268913.053997000,10.19.155.241,10.19.155.22,62082,5000,60,0x0010
1778268913.053998000,10.19.155.241,10.19.155.22,62082,5000,60,0x0011
1778268913.054351000,10.19.155.22,10.19.155.241,5000,62082,78,0x0018
1778268913.054940000,10.19.155.22,10.19.155.241,5000,62082,54,0x0011
1778268913.054984000,10.19.155.241,10.19.155.22,62082,5000,60,0x0014
1778268913.059567000,10.19.155.22,10.19.155.241,5000,56604,727,0x0019
1778268913.060000000,10.19.155.241,10.19.155.22,56604,5000,60,0x0010
1778268913.060680000,10.19.155.241,10.19.155.22,56604,5000,60,0x0011
1778268913.060709000,10.19.155.22,10.19.155.241,5000,56604,54,0x0010
1778268916.037144000,10.19.155.241,10.19.155.22,24242,5000,66,0x0002
1778268916.037146000,10.19.155.241,10.19.155.22,57314,5000,66,0x0002
1778268916.037180000,10.19.155.22,10.19.155.241,5000,24242,66,0x0012
1778268916.037386000,10.19.155.22,10.19.155.241,5000,57314,66,0x0012
1778268916.038722000,10.19.155.241,10.19.155.22,24242,5000,60,0x0010
1778268916.038724000,10.19.155.241,10.19.155.22,57314,5000,60,0x0010
1778268916.038725000,10.19.155.241,10.19.155.22,24242,5000,2058,0x0018
1778268916.038727000,10.19.155.241,10.19.155.22,57314,5000,2058,0x0018
1778268916.039001000,10.19.155.22,10.19.155.241,5000,24242,54,0x0010
1778268916.039131000,10.19.155.22,10.19.155.241,5000,57314,54,0x0010
1778268916.039758000,10.19.155.22,10.19.155.241,5000,24242,1383,0x0018
1778268916.040808000,10.19.155.241,10.19.155.22,24242,5000,84,0x0018
1778268916.040810000,10.19.155.241,10.19.155.22,24242,5000,60,0x0011
1778268916.041405000,10.19.155.22,10.19.155.241,5000,24242,54,0x0011
1778268916.041878000,10.19.155.241,10.19.155.22,24242,5000,60,0x0010
1778268916.041879000,10.19.155.241,10.19.155.22,48317,5000,66,0x0002
1778268916.041920000,10.19.155.22,10.19.155.241,5000,48317,66,0x0012
1778268916.042301000,10.19.155.22,10.19.155.241,5000,57314,1383,0x0018
1778268916.044298000,10.19.155.241,10.19.155.22,48317,5000,60,0x0010
1778268916.044300000,10.19.155.241,10.19.155.22,48317,5000,1851,0x0018
1778268916.044300000,10.19.155.241,10.19.155.22,57314,5000,84,0x0018
1778268916.044301000,10.19.155.241,10.19.155.22,57314,5000,60,0x0011
1778268916.044301000,10.19.155.241,10.19.155.22,2021,5000,66,0x0002
1778268916.044341000,10.19.155.22,10.19.155.241,5000,48317,54,0x0010
1778268916.044517000,10.19.155.22,10.19.155.241,5000,2021,66,0x0012
1778268916.044775000,10.19.155.22,10.19.155.241,5000,57314,54,0x0011
1778268916.045302000,10.19.155.241,10.19.155.22,2021,5000,60,0x0010
1778268916.045303000,10.19.155.241,10.19.155.22,57314,5000,60,0x0010
1778268916.045304000,10.19.155.241,10.19.155.22,2021,5000,1755,0x0018
1778268916.045363000,10.19.155.22,10.19.155.241,5000,2021,54,0x0010
1778268916.046418000,10.19.155.22,10.19.155.241,5000,48317,2501,0x0018
1778268916.047095000,10.19.155.241,10.19.155.22,48317,5000,60,0x0010
1778268916.047096000,10.19.155.241,10.19.155.22,48317,5000,134,0x0018
1778268916.047470000,10.19.155.241,10.19.155.22,48317,5000,622,0x0018
1778268916.047525000,10.19.155.22,10.19.155.241,5000,48317,309,0x0018
1778268916.052555000,10.19.155.22,10.19.155.241,5000,2021,2501,0x0018
1778268916.053108000,10.19.155.241,10.19.155.22,2021,5000,60,0x0010
1778268916.053706000,10.19.155.241,10.19.155.22,2021,5000,134,0x0018
1778268916.054061000,10.19.155.241,10.19.155.22,2021,5000,660,0x0018
1778268916.054112000,10.19.155.22,10.19.155.241,5000,2021,309,0x0018
1778268916.056944000,10.19.155.22,10.19.155.241,5000,2021,7354,0x0018
1778268916.057324000,10.19.155.22,10.19.155.241,5000,2021,1514,0x0010
1778268916.057589000,10.19.155.241,10.19.155.22,2021,5000,60,0x0010
1778268916.057590000,10.19.155.241,10.19.155.22,2021,5000,60,0x0010
1778268916.057590000,10.19.155.241,10.19.155.22,2021,5000,60,0x0010
1778268916.057618000,10.19.155.22,10.19.155.241,5000,2021,641,0x0018
1778268916.058148000,10.19.155.241,10.19.155.22,2021,5000,60,0x0010
1778268916.058149000,10.19.155.241,10.19.155.22,2021,5000,60,0x0011
1778268916.058485000,10.19.155.22,10.19.155.241,5000,2021,78,0x0018
1778268916.059020000,10.19.155.22,10.19.155.241,5000,2021,54,0x0011
1778268916.059125000,10.19.155.241,10.19.155.22,2021,5000,60,0x0014
1778268916.062517000,10.19.155.22,10.19.155.241,5000,48317,727,0x0019
1778268916.063806000,10.19.155.241,10.19.155.22,48317,5000,60,0x0010
1778268916.063807000,10.19.155.241,10.19.155.22,48317,5000,60,0x0011
1778268916.063925000,10.19.155.22,10.19.155.241,5000,48317,54,0x0010
1778268919.038034000,10.19.155.241,10.19.155.22,55679,5000,66,0x0002
1778268919.038036000,10.19.155.241,10.19.155.22,6927,5000,66,0x0002
1778268919.038075000,10.19.155.22,10.19.155.241,5000,55679,66,0x0012
1778268919.038301000,10.19.155.22,10.19.155.241,5000,6927,66,0x0012
1778268919.039023000,10.19.155.241,10.19.155.22,55679,5000,60,0x0010
1778268919.039023000,10.19.155.241,10.19.155.22,6927,5000,60,0x0010
1778268919.039024000,10.19.155.241,10.19.155.22,55679,5000,2122,0x0018
1778268919.039147000,10.19.155.22,10.19.155.241,5000,55679,54,0x0010
1778268919.039692000,10.19.155.241,10.19.155.22,6927,5000,2026,0x0018
1778268919.039702000,10.19.155.22,10.19.155.241,5000,6927,54,0x0010
1778268919.039943000,10.19.155.22,10.19.155.241,5000,55679,1383,0x0018
1778268919.040934000,10.19.155.241,10.19.155.22,55679,5000,84,0x0018
1778268919.040935000,10.19.155.241,10.19.155.22,55679,5000,60,0x0011
1778268919.041474000,10.19.155.22,10.19.155.241,5000,55679,54,0x0011
1778268919.041967000,10.19.155.241,10.19.155.22,55679,5000,60,0x0010
1778268919.041968000,10.19.155.241,10.19.155.22,47893,5000,66,0x0002
1778268919.042041000,10.19.155.22,10.19.155.241,5000,47893,66,0x0012
1778268919.042462000,10.19.155.22,10.19.155.241,5000,6927,1383,0x0018
1778268919.042864000,10.19.155.241,10.19.155.22,47893,5000,60,0x0010
1778268919.043433000,10.19.155.241,10.19.155.22,47893,5000,1787,0x0018
1778268919.043434000,10.19.155.241,10.19.155.22,6927,5000,84,0x0018
1778268919.043448000,10.19.155.22,10.19.155.241,5000,47893,54,0x0010
1778268919.043864000,10.19.155.22,10.19.155.241,5000,6927,54,0x0011
1778268919.044313000,10.19.155.241,10.19.155.22,6927,5000,60,0x0011
1778268919.044314000,10.19.155.241,10.19.155.22,6927,5000,60,0x0010
1778268919.044328000,10.19.155.22,10.19.155.241,5000,6927,54,0x0010
1778268919.045429000,10.19.155.22,10.19.155.241,5000,47893,2501,0x0018
1778268919.045897000,10.19.155.241,10.19.155.22,35151,5000,66,0x0002
1778268919.045898000,10.19.155.241,10.19.155.22,47893,5000,60,0x0010
1778268919.045920000,10.19.155.22,10.19.155.241,5000,35151,66,0x0012
1778268919.046468000,10.19.155.241,10.19.155.22,35151,5000,60,0x0010
1778268919.046469000,10.19.155.241,10.19.155.22,47893,5000,134,0x0018
1778268919.046798000,10.19.155.22,10.19.155.241,5000,47893,309,0x0018
1778268919.047021000,10.19.155.241,10.19.155.22,35151,5000,1819,0x0018
1778268919.047022000,10.19.155.241,10.19.155.22,47893,5000,622,0x0018
1778268919.047035000,10.19.155.22,10.19.155.241,5000,35151,54,0x0010
1778268919.049744000,10.19.155.22,10.19.155.241,5000,35151,2501,0x0018
1778268919.050221000,10.19.155.241,10.19.155.22,35151,5000,60,0x0010
1778268919.050849000,10.19.155.241,10.19.155.22,35151,5000,134,0x0018
1778268919.050851000,10.19.155.241,10.19.155.22,35151,5000,660,0x0018
1778268919.051216000,10.19.155.22,10.19.155.241,5000,35151,309,0x0018
1778268919.052749000,10.19.155.22,10.19.155.241,5000,35151,7354,0x0018
1778268919.053238000,10.19.155.241,10.19.155.22,35151,5000,60,0x0010
1778268919.053239000,10.19.155.241,10.19.155.22,35151,5000,60,0x0010
1778268919.053239000,10.19.155.241,10.19.155.22,35151,5000,60,0x0010
1778268919.053329000,10.19.155.22,10.19.155.241,5000,35151,1514,0x0010
1778268919.054109000,10.19.155.22,10.19.155.241,5000,35151,641,0x0018
1778268919.054445000,10.19.155.241,10.19.155.22,35151,5000,60,0x0010
1778268919.055818000,10.19.155.241,10.19.155.22,35151,5000,60,0x0011
1778268919.056209000,10.19.155.22,10.19.155.241,5000,35151,78,0x0018
1778268919.057097000,10.19.155.241,10.19.155.22,35151,5000,60,0x0014
1778268919.059032000,10.19.155.22,10.19.155.241,5000,47893,727,0x0019
1778268919.059595000,10.19.155.241,10.19.155.22,47893,5000,60,0x0010
1778268919.060327000,10.19.155.241,10.19.155.22,47893,5000,60,0x0011
1778268919.060354000,10.19.155.22,10.19.155.241,5000,47893,54,0x0010
1778268922.039605000,10.19.155.241,10.19.155.22,51529,5000,66,0x0002
1778268922.039607000,10.19.155.241,10.19.155.22,45519,5000,66,0x0002
1778268922.039651000,10.19.155.22,10.19.155.241,5000,51529,66,0x0012
1778268922.039957000,10.19.155.22,10.19.155.241,5000,45519,66,0x0012
1778268922.040593000,10.19.155.241,10.19.155.22,51529,5000,60,0x0010
1778268922.040595000,10.19.155.241,10.19.155.22,45519,5000,60,0x0010
1778268922.040595000,10.19.155.241,10.19.155.22,51529,5000,2058,0x0018
1778268922.040703000,10.19.155.22,10.19.155.241,5000,51529,54,0x0010
1778268922.041277000,10.19.155.241,10.19.155.22,45519,5000,2058,0x0018
1778268922.041293000,10.19.155.22,10.19.155.241,5000,45519,54,0x0010
1778268922.041478000,10.19.155.22,10.19.155.241,5000,51529,1383,0x0018
1778268922.042560000,10.19.155.241,10.19.155.22,51529,5000,84,0x0018
1778268922.042562000,10.19.155.241,10.19.155.22,51529,5000,60,0x0011
1778268922.043524000,10.19.155.22,10.19.155.241,5000,51529,54,0x0011
1778268922.043615000,10.19.155.241,10.19.155.22,21154,5000,66,0x0002
1778268922.043725000,10.19.155.22,10.19.155.241,5000,21154,66,0x0012
1778268922.043970000,10.19.155.241,10.19.155.22,51529,5000,60,0x0010
1778268922.044641000,10.19.155.22,10.19.155.241,5000,45519,1383,0x0018
1778268922.044687000,10.19.155.241,10.19.155.22,21154,5000,60,0x0010
1778268922.044689000,10.19.155.241,10.19.155.22,21154,5000,1819,0x0018
1778268922.044852000,10.19.155.22,10.19.155.241,5000,21154,54,0x0010
1778268922.045586000,10.19.155.241,10.19.155.22,45519,5000,84,0x0018
1778268922.045587000,10.19.155.241,10.19.155.22,45519,5000,60,0x0011
1778268922.046247000,10.19.155.22,10.19.155.241,5000,45519,54,0x0011
1778268922.046407000,10.19.155.241,10.19.155.22,47617,5000,66,0x0002
1778268922.046457000,10.19.155.22,10.19.155.241,5000,47617,66,0x0012
1778268922.046836000,10.19.155.241,10.19.155.22,45519,5000,60,0x0010
1778268922.046837000,10.19.155.241,10.19.155.22,47617,5000,60,0x0010
1778268922.049788000,10.19.155.241,10.19.155.22,47617,5000,1755,0x0018
1778268922.049790000,10.19.155.241,10.19.155.22,47617,5000,1514,0x0018
1778268922.049809000,10.19.155.22,10.19.155.241,5000,47617,54,0x0010
1778268922.049920000,10.19.155.22,10.19.155.241,5000,47617,66,0x0010
1778268922.050433000,10.19.155.22,10.19.155.241,5000,21154,2501,0x0018
1778268922.050664000,10.19.155.241,10.19.155.22,21154,5000,60,0x0010
1778268922.051188000,10.19.155.241,10.19.155.22,21154,5000,134,0x0018
1778268922.051189000,10.19.155.241,10.19.155.22,21154,5000,622,0x0018
1778268922.051493000,10.19.155.22,10.19.155.241,5000,21154,309,0x0018
1778268922.058525000,10.19.155.22,10.19.155.241,5000,47617,2501,0x0018
1778268922.059157000,10.19.155.241,10.19.155.22,47617,5000,60,0x0010
1778268922.059753000,10.19.155.241,10.19.155.22,47617,5000,134,0x0018
1778268922.060819000,10.19.155.241,10.19.155.22,47617,5000,660,0x0018
1778268922.060905000,10.19.155.22,10.19.155.241,5000,47617,309,0x0018
1778268922.063099000,10.19.155.22,10.19.155.241,5000,47617,7354,0x0018
1778268922.063410000,10.19.155.22,10.19.155.241,5000,47617,1514,0x0010
1778268922.063662000,10.19.155.241,10.19.155.22,47617,5000,60,0x0010
1778268922.063663000,10.19.155.241,10.19.155.22,47617,5000,60,0x0010
1778268922.063663000,10.19.155.241,10.19.155.22,47617,5000,60,0x0010
1778268922.063687000,10.19.155.22,10.19.155.241,5000,47617,641,0x0018
1778268922.064205000,10.19.155.241,10.19.155.22,47617,5000,60,0x0010
1778268922.064206000,10.19.155.241,10.19.155.22,47617,5000,60,0x0011
1778268922.064472000,10.19.155.22,10.19.155.241,5000,47617,78,0x0018
1778268922.064980000,10.19.155.22,10.19.155.241,5000,47617,54,0x0011
1778268922.065040000,10.19.155.241,10.19.155.22,47617,5000,60,0x0014
1778268922.070927000,10.19.155.22,10.19.155.241,5000,21154,727,0x0019
1778268922.071561000,10.19.155.241,10.19.155.22,21154,5000,60,0x0010
1778268922.072262000,10.19.155.241,10.19.155.22,21154,5000,60,0x0011
1778268922.072286000,10.19.155.22,10.19.155.241,5000,21154,54,0x0010
1778268925.040518000,10.19.155.241,10.19.155.22,62183,5000,66,0x0002
1778268925.040519000,10.19.155.241,10.19.155.22,56095,5000,66,0x0002
1778268925.040552000,10.19.155.22,10.19.155.241,5000,62183,66,0x0012
1778268925.040739000,10.19.155.22,10.19.155.241,5000,56095,66,0x0012
1778268925.041357000,10.19.155.241,10.19.155.22,62183,5000,60,0x0010
1778268925.041358000,10.19.155.241,10.19.155.22,56095,5000,60,0x0010
1778268925.041359000,10.19.155.241,10.19.155.22,62183,5000,2090,0x0018
1778268925.041359000,10.19.155.241,10.19.155.22,56095,5000,2090,0x0018
1778268925.041453000,10.19.155.22,10.19.155.241,5000,62183,54,0x0010
1778268925.041525000,10.19.155.22,10.19.155.241,5000,56095,54,0x0010
1778268925.042799000,10.19.155.22,10.19.155.241,5000,62183,1383,0x0018
1778268925.043752000,10.19.155.241,10.19.155.22,62183,5000,84,0x0018
1778268925.043753000,10.19.155.241,10.19.155.22,62183,5000,60,0x0011
1778268925.044077000,10.19.155.22,10.19.155.241,5000,62183,54,0x0011
1778268925.044404000,10.19.155.241,10.19.155.22,62183,5000,60,0x0010
1778268925.044767000,10.19.155.22,10.19.155.241,5000,56095,1383,0x0018
1778268925.044789000,10.19.155.241,10.19.155.22,65398,5000,66,0x0002
1778268925.044938000,10.19.155.22,10.19.155.241,5000,65398,66,0x0012
1778268925.045119000,10.19.155.241,10.19.155.22,65398,5000,60,0x0010
1778268925.045405000,10.19.155.241,10.19.155.22,56095,5000,84,0x0018
1778268925.045906000,10.19.155.241,10.19.155.22,65398,5000,1819,0x0018
1778268925.045907000,10.19.155.241,10.19.155.22,56095,5000,60,0x0011
1778268925.045934000,10.19.155.22,10.19.155.241,5000,65398,54,0x0010
1778268925.047258000,10.19.155.22,10.19.155.241,5000,56095,54,0x0011
1778268925.047257000,10.19.155.241,10.19.155.22,48254,5000,66,0x0002
1778268925.047656000,10.19.155.22,10.19.155.241,5000,48254,66,0x0012
1778268925.047709000,10.19.155.241,10.19.155.22,56095,5000,60,0x0010
1778268925.048093000,10.19.155.241,10.19.155.22,48254,5000,60,0x0010
1778268925.048490000,10.19.155.241,10.19.155.22,48254,5000,1851,0x0018
1778268925.048512000,10.19.155.22,10.19.155.241,5000,48254,54,0x0010
1778268925.049677000,10.19.155.22,10.19.155.241,5000,65398,2501,0x0018
1778268925.050231000,10.19.155.241,10.19.155.22,65398,5000,60,0x0010
1778268925.052241000,10.19.155.241,10.19.155.22,65398,5000,134,0x0018
1778268925.052242000,10.19.155.241,10.19.155.22,65398,5000,622,0x0018
1778268925.052782000,10.19.155.22,10.19.155.241,5000,65398,309,0x0018
1778268925.055888000,10.19.155.22,10.19.155.241,5000,48254,2501,0x0018
1778268925.056668000,10.19.155.241,10.19.155.22,48254,5000,60,0x0010
1778268925.056987000,10.19.155.241,10.19.155.22,48254,5000,134,0x0018
1778268925.057308000,10.19.155.241,10.19.155.22,48254,5000,660,0x0018
1778268925.057371000,10.19.155.22,10.19.155.241,5000,48254,309,0x0018
1778268925.059625000,10.19.155.22,10.19.155.241,5000,48254,7354,0x0018
1778268925.060440000,10.19.155.22,10.19.155.241,5000,48254,1514,0x0010
1778268925.060596000,10.19.155.241,10.19.155.22,48254,5000,60,0x0010
1778268925.060597000,10.19.155.241,10.19.155.22,48254,5000,60,0x0010
1778268925.060598000,10.19.155.241,10.19.155.22,48254,5000,60,0x0010
1778268925.060620000,10.19.155.22,10.19.155.241,5000,48254,641,0x0018
1778268925.061776000,10.19.155.241,10.19.155.22,48254,5000,60,0x0010
1778268925.061777000,10.19.155.241,10.19.155.22,48254,5000,60,0x0011
1778268925.062269000,10.19.155.22,10.19.155.241,5000,48254,78,0x0018
1778268925.063045000,10.19.155.22,10.19.155.241,5000,48254,54,0x0011
1778268925.063050000,10.19.155.241,10.19.155.22,48254,5000,60,0x0014
1778268925.065232000,10.19.155.22,10.19.155.241,5000,65398,727,0x0019
1778268925.065644000,10.19.155.241,10.19.155.22,65398,5000,60,0x0010
1778268925.067852000,10.19.155.241,10.19.155.22,65398,5000,60,0x0011
1778268925.067877000,10.19.155.22,10.19.155.241,5000,65398,54,0x0010
1778268928.042194000,10.19.155.241,10.19.155.22,51876,5000,66,0x0002
1778268928.042195000,10.19.155.241,10.19.155.22,22467,5000,66,0x0002
1778268928.042226000,10.19.155.22,10.19.155.241,5000,51876,66,0x0012
1778268928.042399000,10.19.155.22,10.19.155.241,5000,22467,66,0x0012
1778268928.042985000,10.19.155.241,10.19.155.22,51876,5000,60,0x0010
1778268928.042986000,10.19.155.241,10.19.155.22,22467,5000,60,0x0010
1778268928.042987000,10.19.155.241,10.19.155.22,51876,5000,2026,0x0018
1778268928.042987000,10.19.155.241,10.19.155.22,22467,5000,2090,0x0018
1778268928.043118000,10.19.155.22,10.19.155.241,5000,51876,54,0x0010
1778268928.043434000,10.19.155.22,10.19.155.241,5000,22467,54,0x0010
1778268928.043838000,10.19.155.22,10.19.155.241,5000,51876,1383,0x0018
1778268928.045049000,10.19.155.241,10.19.155.22,51876,5000,84,0x0018
1778268928.045049000,10.19.155.241,10.19.155.22,51876,5000,60,0x0011
1778268928.045388000,10.19.155.22,10.19.155.241,5000,51876,54,0x0011
1778268928.045793000,10.19.155.241,10.19.155.22,54042,5000,66,0x0002
1778268928.045794000,10.19.155.241,10.19.155.22,51876,5000,60,0x0010
1778268928.045814000,10.19.155.22,10.19.155.241,5000,54042,66,0x0012
1778268928.046044000,10.19.155.22,10.19.155.241,5000,22467,1383,0x0018
1778268928.046509000,10.19.155.241,10.19.155.22,54042,5000,60,0x0010
1778268928.046510000,10.19.155.241,10.19.155.22,54042,5000,1819,0x0018
1778268928.046806000,10.19.155.22,10.19.155.241,5000,54042,54,0x0010
1778268928.047728000,10.19.155.241,10.19.155.22,22467,5000,84,0x0018
1778268928.047730000,10.19.155.241,10.19.155.22,22467,5000,60,0x0011
1778268928.047730000,10.19.155.241,10.19.155.22,26690,5000,66,0x0002
1778268928.047842000,10.19.155.22,10.19.155.241,5000,26690,66,0x0012
1778268928.048482000,10.19.155.22,10.19.155.241,5000,22467,54,0x0011
1778268928.048689000,10.19.155.241,10.19.155.22,26690,5000,60,0x0010
1778268928.048690000,10.19.155.241,10.19.155.22,26690,5000,1787,0x0018
1778268928.048803000,10.19.155.22,10.19.155.241,5000,26690,54,0x0010
1778268928.049163000,10.19.155.241,10.19.155.22,22467,5000,60,0x0010
1778268928.050431000,10.19.155.22,10.19.155.241,5000,54042,2501,0x0018
1778268928.051057000,10.19.155.241,10.19.155.22,54042,5000,60,0x0010
1778268928.051428000,10.19.155.241,10.19.155.22,54042,5000,134,0x0018
1778268928.051429000,10.19.155.241,10.19.155.22,54042,5000,622,0x0018
1778268928.051799000,10.19.155.22,10.19.155.241,5000,54042,309,0x0018
1778268928.055516000,10.19.155.22,10.19.155.241,5000,26690,2501,0x0018
1778268928.056127000,10.19.155.241,10.19.155.22,26690,5000,60,0x0010
1778268928.056870000,10.19.155.241,10.19.155.22,26690,5000,134,0x0018
1778268928.057344000,10.19.155.22,10.19.155.241,5000,26690,309,0x0018
1778268928.057754000,10.19.155.241,10.19.155.22,26690,5000,660,0x0018
1778268928.060529000,10.19.155.22,10.19.155.241,5000,26690,7354,0x0018
1778268928.060867000,10.19.155.22,10.19.155.241,5000,26690,1514,0x0010
1778268928.061046000,10.19.155.241,10.19.155.22,26690,5000,60,0x0010
1778268928.061047000,10.19.155.241,10.19.155.22,26690,5000,60,0x0010
1778268928.061048000,10.19.155.241,10.19.155.22,26690,5000,60,0x0010
1778268928.061070000,10.19.155.22,10.19.155.241,5000,26690,641,0x0018
1778268928.061608000,10.19.155.241,10.19.155.22,26690,5000,60,0x0010
1778268928.061609000,10.19.155.241,10.19.155.22,26690,5000,60,0x0011
1778268928.062611000,10.19.155.22,10.19.155.241,5000,26690,78,0x0018
1778268928.063048000,10.19.155.22,10.19.155.241,5000,26690,54,0x0011
1778268928.063470000,10.19.155.241,10.19.155.22,26690,5000,60,0x0014
1778268928.063887000,10.19.155.22,10.19.155.241,5000,54042,727,0x0019
1778268928.064336000,10.19.155.241,10.19.155.22,54042,5000,60,0x0010
1778268928.064893000,10.19.155.241,10.19.155.22,54042,5000,60,0x0011
1778268928.064920000,10.19.155.22,10.19.155.241,5000,54042,54,0x0010
1778268931.043319000,10.19.155.241,10.19.155.22,38442,5000,66,0x0002
1778268931.043354000,10.19.155.22,10.19.155.241,5000,38442,66,0x0012
1778268931.044194000,10.19.155.241,10.19.155.22,16679,5000,66,0x0002
1778268931.044196000,10.19.155.241,10.19.155.22,38442,5000,60,0x0010
1778268931.044197000,10.19.155.241,10.19.155.22,38442,5000,2058,0x0018
1778268931.044219000,10.19.155.22,10.19.155.241,5000,16679,66,0x0012
1778268931.045660000,10.19.155.22,10.19.155.241,5000,38442,54,0x0010
1778268931.047238000,10.19.155.241,10.19.155.22,16679,5000,60,0x0010
1778268931.047253000,10.19.155.241,10.19.155.22,16679,5000,2058,0x0018
1778268931.047306000,10.19.155.22,10.19.155.241,5000,16679,54,0x0010
1778268931.050953000,10.19.155.22,10.19.155.241,5000,38442,1383,0x0018
1778268931.051987000,10.19.155.241,10.19.155.22,38442,5000,84,0x0018
1778268931.051988000,10.19.155.241,10.19.155.22,38442,5000,60,0x0011
1778268931.052833000,10.19.155.241,10.19.155.22,52722,5000,66,0x0002
1778268931.052887000,10.19.155.22,10.19.155.241,5000,38442,54,0x0011
1778268931.053214000,10.19.155.22,10.19.155.241,5000,52722,66,0x0012
1778268931.053522000,10.19.155.241,10.19.155.22,38442,5000,60,0x0010
1778268931.053523000,10.19.155.241,10.19.155.22,52722,5000,60,0x0010
1778268931.054789000,10.19.155.241,10.19.155.22,52722,5000,1787,0x0018
1778268931.054806000,10.19.155.22,10.19.155.241,5000,52722,54,0x0010
1778268931.056067000,10.19.155.22,10.19.155.241,5000,16679,1383,0x0018
1778268931.056977000,10.19.155.241,10.19.155.22,16679,5000,84,0x0018
1778268931.056979000,10.19.155.241,10.19.155.22,16679,5000,60,0x0011
1778268931.057338000,10.19.155.22,10.19.155.241,5000,16679,54,0x0011
1778268931.057781000,10.19.155.241,10.19.155.22,36651,5000,66,0x0002
1778268931.057782000,10.19.155.241,10.19.155.22,16679,5000,60,0x0010
1778268931.057804000,10.19.155.22,10.19.155.241,5000,36651,66,0x0012
1778268931.058728000,10.19.155.241,10.19.155.22,36651,5000,60,0x0010
1778268931.058730000,10.19.155.241,10.19.155.22,36651,5000,1819,0x0018
1778268931.058758000,10.19.155.22,10.19.155.241,5000,36651,54,0x0010
1778268931.058837000,10.19.155.22,10.19.155.241,5000,52722,2501,0x0018
1778268931.059282000,10.19.155.241,10.19.155.22,52722,5000,60,0x0010
1778268931.059282000,10.19.155.241,10.19.155.22,52722,5000,134,0x0018
1778268931.059605000,10.19.155.22,10.19.155.241,5000,52722,309,0x0018
1778268931.059581000,10.19.155.241,10.19.155.22,52722,5000,622,0x0018
1778268931.062628000,10.19.155.22,10.19.155.241,5000,36651,2501,0x0018
1778268931.063223000,10.19.155.241,10.19.155.22,36651,5000,60,0x0010
1778268931.063636000,10.19.155.241,10.19.155.22,36651,5000,134,0x0018
1778268931.063637000,10.19.155.241,10.19.155.22,36651,5000,660,0x0018
1778268931.063938000,10.19.155.22,10.19.155.241,5000,36651,309,0x0018
1778268931.065479000,10.19.155.22,10.19.155.241,5000,36651,7354,0x0018
1778268931.066063000,10.19.155.241,10.19.155.22,36651,5000,60,0x0010
1778268931.066066000,10.19.155.241,10.19.155.22,36651,5000,60,0x0010
1778268931.066066000,10.19.155.241,10.19.155.22,36651,5000,60,0x0010
1778268931.066180000,10.19.155.22,10.19.155.241,5000,36651,1514,0x0010
1778268931.066566000,10.19.155.22,10.19.155.241,5000,36651,641,0x0018
1778268931.067397000,10.19.155.241,10.19.155.22,36651,5000,60,0x0010
1778268931.067398000,10.19.155.241,10.19.155.22,36651,5000,60,0x0011
1778268931.067691000,10.19.155.22,10.19.155.241,5000,36651,78,0x0018
1778268931.068146000,10.19.155.241,10.19.155.22,36651,5000,60,0x0014
1778268931.071766000,10.19.155.22,10.19.155.241,5000,52722,727,0x0019
1778268931.072277000,10.19.155.241,10.19.155.22,52722,5000,60,0x0010
1778268931.072924000,10.19.155.241,10.19.155.22,52722,5000,60,0x0011
1778268931.072958000,10.19.155.22,10.19.155.241,5000,52722,54,0x0010
1778268934.044995000,10.19.155.241,10.19.155.22,35950,5000,66,0x0002
1778268934.045034000,10.19.155.22,10.19.155.241,5000,35950,66,0x0012
